ID,irt_difficulty,score_var,split
f5_r1378,-5.369320392608643,SubjectiveLit,train-None
f5_r627,-10.564159393310547,SubjectiveLit,train-None
f5_r367,-7.051885604858398,SubjectiveLit,train-None
f4_r1554,11.26436996459961,SubjectiveLit,train-None
f4_r193,6.748543739318848,SubjectiveLit,train-None
f3_r214,-3.5480613708496094,SubjectiveLit,train-None
f2_r226,4.931145668029785,SubjectiveLit,train-None
f3_r1548,7.5197930335998535,SubjectiveLit,train-None
f3_r771,0.22709986567497253,SubjectiveLit,train-None
f2_r63,-0.6593508720397949,SubjectiveLit,train-None
f2_r1144,-3.517317295074463,SubjectiveLit,train-None
f5_r984,-15.293298721313477,SubjectiveLit,train-None
f3_r534,-5.325223445892334,SubjectiveLit,train-None
f2_r1404,-4.718766212463379,SubjectiveLit,train-None
f4_r918,5.844730854034424,SubjectiveLit,train-None
f4_r866,-4.290754795074463,SubjectiveLit,train-None
f3_r147,-13.087959289550781,SubjectiveLit,train-None
f3_r330,3.587430715560913,SubjectiveLit,train-None
f5_r1656,3.49356746673584,SubjectiveLit,train-None
f4_r1394,-1.428378701210022,SubjectiveLit,train-None
f2_r1458,1.4599031209945679,SubjectiveLit,train-None
f3_r59,-5.8631672859191895,SubjectiveLit,train-None
f4_r174,-11.593555450439453,SubjectiveLit,train-None
f4_r1208,3.4460484981536865,SubjectiveLit,train-None
f5_r1395,4.132467269897461,SubjectiveLit,train-None
f2_r1384,-4.959220886230469,SubjectiveLit,train-None
f3_r197,-3.2464816570281982,SubjectiveLit,train-None
f5_r328,-14.241202354431152,SubjectiveLit,train-None
f5_r73,-1.6359267234802246,SubjectiveLit,train-None
f3_r324,4.955404281616211,SubjectiveLit,train-None
f3_r609,1.2041372060775757,SubjectiveLit,train-None
f3_r1636,6.609038829803467,SubjectiveLit,train-None
f5_r1619,2.709254503250122,SubjectiveLit,train-None
f3_r540,0.9608510136604309,SubjectiveLit,train-None
f2_r597,5.278591156005859,SubjectiveLit,train-None
f2_r461,-9.828898429870605,SubjectiveLit,train-None
f5_r1672,-13.596616744995117,SubjectiveLit,train-None
f2_r1605,-14.805632591247559,SubjectiveLit,train-None
