ID,irt_difficulty,score_var,split
f4_r1681,4.760493278503418,Anxiety,train-None
f3_r498,6.016345977783203,Anxiety,train-None
f3_r942,-3.25042724609375,Anxiety,train-None
f3_r532,-8.334884643554688,Anxiety,train-None
f4_r982,4.0346903800964355,Anxiety,train-None
f4_r1232,0.423647940158844,Anxiety,train-None
f3_r1553,-0.8850142359733582,Anxiety,train-None
f2_r1535,0.5220165848731995,Anxiety,train-None
f3_r981,-1.451277256011963,Anxiety,train-None
f3_r1147,1.551589012145996,Anxiety,train-None
f2_r56,-5.1662468910217285,Anxiety,train-None
f4_r846,-9.813799858093262,Anxiety,train-None
f2_r832,-1.1989142894744873,Anxiety,train-None
f4_r1102,5.447749137878418,Anxiety,train-None
f5_r1413,1.9008710384368896,Anxiety,train-None
f4_r1611,-0.2522181570529938,Anxiety,train-None
f3_r118,-7.956248760223389,Anxiety,train-None
f5_r1630,10.529862403869629,Anxiety,train-None
f2_r736,2.625908613204956,Anxiety,train-None
f3_r1085,-4.759082317352295,Anxiety,train-None
f5_r1276,-2.6244053840637207,Anxiety,train-None
f3_r739,-1.5194520950317383,Anxiety,train-None
f3_r169,0.30991971492767334,Anxiety,train-None
f2_r66,-13.67166519165039,Anxiety,train-None
f5_r224,-2.113849639892578,Anxiety,train-None
f3_r517,-0.9085533618927002,Anxiety,train-None
f2_r861,-1.7222720384597778,Anxiety,train-None
f3_r19,1.3567283153533936,Anxiety,train-None
f4_r1327,-1.4787763357162476,Anxiety,train-None
f3_r163,-9.805758476257324,Anxiety,train-None
f5_r727,-0.18832488358020782,Anxiety,train-None
f5_r312,-2.126342296600342,Anxiety,train-None
f3_r459,-13.466462135314941,Anxiety,train-None
f3_r1534,-1.3451932668685913,Anxiety,train-None
f5_r218,1.2725621461868286,Anxiety,train-None
f5_r18,1.0928765535354614,Anxiety,train-None
f2_r917,1.398569941520691,Anxiety,train-None
f2_r1265,1.9451621770858765,Anxiety,train-None
f3_r1065,10.762383460998535,Anxiety,train-None
f3_r1315,2.184903383255005,Anxiety,train-None
f2_r99,-4.0992841720581055,Anxiety,train-None
f4_r623,0.2438291758298874,Anxiety,train-None
f4_r1625,2.8752408027648926,Anxiety,train-None
f5_r563,-0.06862421333789825,Anxiety,train-None
f2_r376,5.566351413726807,Anxiety,train-None
f2_r1274,3.0986502170562744,Anxiety,train-None
f3_r867,-1.4732609987258911,Anxiety,train-None
f3_r1184,0.7584957480430603,Anxiety,train-None
f5_r221,0.020100580528378487,Anxiety,train-None
f4_r258,-4.257538795471191,Anxiety,train-None
f4_r352,4.019941806793213,Anxiety,train-None
f4_r232,1.0317749977111816,Anxiety,train-None
f2_r846,-3.0782272815704346,Anxiety,train-None
f4_r978,9.077081680297852,Anxiety,train-None
f2_r1194,-11.242238998413086,Anxiety,train-None
f2_r207,-2.810971260070801,Anxiety,train-None
