ID,irt_difficulty,score_var,split
f2_r479,-0.39895135164260864,TrustPhys,train-Constant
f3_r745,-8.781107902526855,TrustPhys,train-Constant
f4_r774,-1.9801582098007202,TrustPhys,train-Constant
f2_r289,4.993346691131592,TrustPhys,train-Constant
f4_r287,-7.872782230377197,TrustPhys,train-Constant
f3_r545,5.315024375915527,TrustPhys,train-Constant
f4_r30,3.6039133071899414,TrustPhys,train-Constant
f3_r312,-7.840822219848633,TrustPhys,train-Constant
f3_r88,0.18268686532974243,TrustPhys,train-Constant
f3_r282,0.5395336747169495,TrustPhys,train-Constant
f4_r1307,-7.864151954650879,TrustPhys,train-Constant
f2_r1450,-4.857816696166992,TrustPhys,train-Constant
f3_r1197,-10.436497688293457,TrustPhys,train-Constant
f4_r491,-9.194588661193848,TrustPhys,train-Constant
f3_r48,5.925880432128906,TrustPhys,train-Constant
f3_r1365,-8.473323822021484,TrustPhys,train-Constant
f3_r394,-7.819538116455078,TrustPhys,train-Constant
f4_r161,-0.18697607517242432,TrustPhys,train-Constant
f3_r1016,-10.025045394897461,TrustPhys,train-Constant
f3_r1595,-4.066097736358643,TrustPhys,train-Constant
f5_r285,-4.700890064239502,TrustPhys,train-Constant
f5_r1092,2.258812189102173,TrustPhys,train-Constant
f4_r50,-2.8082196712493896,TrustPhys,train-Constant
f5_r781,-9.029574394226074,TrustPhys,train-Constant
f2_r40,1.916654348373413,TrustPhys,train-Constant
f3_r1202,-2.2972145080566406,TrustPhys,train-Constant
f2_r1577,-4.857151031494141,TrustPhys,train-Constant
f3_r857,-5.50370979309082,TrustPhys,train-Constant
f5_r466,2.0458390712738037,TrustPhys,train-Constant
f2_r580,0.46140390634536743,TrustPhys,train-Constant
f2_r981,-2.1141867637634277,TrustPhys,train-Constant
f3_r233,3.0790319442749023,TrustPhys,train-Constant
f3_r887,4.407351016998291,TrustPhys,train-Constant
f5_r1520,-10.742595672607422,TrustPhys,train-Constant
f2_r779,-0.7196300029754639,TrustPhys,train-Constant
f2_r1659,3.6683578491210938,TrustPhys,train-Constant
f3_r608,0.5128097534179688,TrustPhys,train-Constant
f5_r525,-4.951383590698242,TrustPhys,train-Constant
f5_r1305,-2.664151668548584,TrustPhys,train-Constant
f4_r1086,-8.05407428741455,TrustPhys,train-Constant
f5_r1688,1.2189452648162842,TrustPhys,train-Constant
f4_r1325,2.4129912853240967,TrustPhys,train-Constant
f5_r59,-5.327220916748047,TrustPhys,train-Constant
f4_r1687,-1.2882614135742188,TrustPhys,train-Constant
f3_r1107,-3.941612958908081,TrustPhys,train-Constant
f5_r496,-3.817523956298828,TrustPhys,train-Constant
f3_r1142,0.7140489220619202,TrustPhys,train-Constant
f3_r98,-1.9905036687850952,TrustPhys,train-Constant
f4_r857,-7.12704610824585,TrustPhys,train-Constant
f2_r668,-0.9449756741523743,TrustPhys,train-Constant
f4_r1623,-3.350417137145996,TrustPhys,train-Constant
f4_r210,-5.217334747314453,TrustPhys,train-Constant
f4_r739,-3.4837253093719482,TrustPhys,train-Constant
f3_r844,-0.8048411011695862,TrustPhys,train-Constant
f5_r52,-3.985020160675049,TrustPhys,train-Constant
f4_r6,0.0784318670630455,TrustPhys,train-Constant
f3_r1650,0.9299454689025879,TrustPhys,train-Constant
f3_r977,3.7049033641815186,TrustPhys,train-Constant
f4_r1610,-3.9995291233062744,TrustPhys,train-Constant
f2_r1536,-3.3857600688934326,TrustPhys,train-Constant
f4_r946,-6.340097904205322,TrustPhys,train-Constant
f3_r1198,-2.0701382160186768,TrustPhys,train-Constant
f4_r783,5.793085098266602,TrustPhys,train-Constant
f3_r1563,-6.470571994781494,TrustPhys,train-Constant
f2_r816,0.00628894567489624,TrustPhys,train-Constant
f3_r75,-10.581547737121582,TrustPhys,train-Constant
f2_r1645,-0.5154134035110474,TrustPhys,train-Constant
f4_r761,0.21614719927310944,TrustPhys,train-Constant
f2_r1551,7.995321750640869,TrustPhys,train-Constant
f3_r1649,1.972105622291565,TrustPhys,train-Constant
f5_r222,4.174978733062744,TrustPhys,train-Constant
f3_r434,-2.5202579498291016,TrustPhys,train-Constant
f4_r40,1.899648904800415,TrustPhys,train-Constant
f4_r654,-9.15353775024414,TrustPhys,train-Constant
f2_r1012,2.6564314365386963,TrustPhys,train-Constant
f5_r944,3.118502140045166,TrustPhys,train-Constant
f3_r247,-7.709474086761475,TrustPhys,train-Constant
f3_r979,-4.363682746887207,TrustPhys,train-Constant
f2_r871,6.436753273010254,TrustPhys,train-Constant
f3_r942,3.4060494899749756,TrustPhys,train-Constant
f4_r1255,-9.080671310424805,TrustPhys,train-Constant
f4_r982,-3.0316762924194336,TrustPhys,train-Constant
f2_r1221,1.1366914510726929,TrustPhys,train-Constant
f4_r755,1.2786080837249756,TrustPhys,train-Constant
f5_r761,-9.017114639282227,TrustPhys,train-Constant
f3_r981,-6.748785495758057,TrustPhys,train-Constant
f4_r846,0.7295416593551636,TrustPhys,train-Constant
